category,ensemble,lower90,upper90,agreement,confidence,tier,actual,in_interval
RTD,91109.5,11385.2,729031.1,0.434,38.9,Low,122247.8,True
RTD,64965.9,8118.0,519837.7,0.356,36.5,Low,20539.3,True
RTD,38535.9,4815.0,308352.5,0.384,37.4,Low,27266.4,True
RTD,855.2,105.9,6842.0,0.789,49.5,Moderate,1244.9,True
RTD,1057.9,131.2,8464.1,0.709,47.1,Moderate,753.3,True
RTD,362.4,44.3,2898.6,0.921,53.5,Moderate,409.6,True
RTD,343.6,41.9,2748.4,0.785,49.4,Moderate,318.3,True
RTD,990.5,122.8,7924.4,0.843,51.1,Moderate,414.7,True
RTD,698.8,86.3,5590.9,0.959,54.6,Moderate,215.0,True
RTD,380.1,46.5,3040.3,0.797,49.8,Moderate,137.0,True
RTD,445.3,54.7,3562.5,0.863,51.8,Moderate,188.0,True
RTD,222.0,26.7,1775.0,0.693,46.6,Moderate,100.8,True
RTD,182.2,21.8,1457.2,0.389,37.5,Low,54.1,True
RTD,69.5,7.7,555.3,0.039,27.0,Low,50.0,True
RTD,79.9,9.0,638.2,0.0,25.9,Low,35.0,True
RTD,78.2,8.8,624.9,0.0,25.9,Low,25.0,True
RTD,76.2,8.5,608.8,0.0,25.9,Low,43.0,True
RTD,99.4,11.4,794.1,0.0,25.9,Low,18.0,True
RTD,98.5,11.3,786.9,0.0,25.9,Low,44.0,True
RTD,96.8,11.1,773.3,0.072,28.0,Low,25.0,True
RTD,83.4,9.4,666.4,0.0,25.9,Low,19.0,True
RTD,47.5,4.9,379.1,0.0,25.9,Low,21.0,True
RTD,54.8,5.8,437.4,0.0,25.9,Low,3.0,False
RTD,67.6,7.5,540.3,0.0,25.9,Low,9.0,True
RTD,67.3,7.4,537.9,0.0,25.9,Low,2.0,False
RTD,74.2,8.3,592.6,0.0,25.9,Low,1.0,False
RTD,100.0,11.5,798.9,0.0,25.9,Low,5.0,False
RTD,515.7,63.5,4125.9,0.963,54.7,Moderate,797.0,True
RTD,784.1,97.0,6272.7,0.856,51.5,Moderate,721.0,True
RTD,394.1,48.3,3152.7,0.82,50.4,Moderate,478.2,True
RTD,375.5,45.9,3003.5,0.919,53.4,Moderate,388.0,True
RTD,464.1,57.0,3712.4,0.807,50.1,Moderate,439.0,True
RTD,411.0,50.4,3288.1,0.934,53.9,Moderate,237.5,True
RTD,373.7,45.7,2989.0,0.835,50.9,Moderate,166.0,True
RTD,447.1,54.9,3576.7,0.903,52.9,Moderate,251.5,True
RTD,345.8,42.2,2766.3,0.942,54.1,Moderate,293.0,True
RTD,313.6,38.2,2508.3,0.756,48.5,Moderate,248.1,True
RTD,177.7,21.2,1421.2,0.719,47.4,Moderate,204.3,True
RTD,181.2,21.6,1448.9,0.604,44.0,Moderate,271.0,True
RTD,327.2,39.9,2617.6,0.741,48.1,Moderate,318.0,True
RTD,236.4,28.5,1890.5,0.787,49.5,Moderate,192.0,True
RTD,181.6,21.7,1452.4,0.434,38.9,Low,182.0,True
RTD,231.8,28.0,1853.6,0.59,43.6,Moderate,192.0,True
RTD,10152.0,1267.7,81232.3,0.418,38.4,Low,15238.3,True
RTD,9393.1,1172.9,75159.9,0.418,38.4,Low,13680.2,True
RTD,5982.8,746.7,47871.6,0.385,37.4,Low,5633.6,True
RTD,4124.4,514.4,33001.1,0.487,40.5,Moderate,5236.1,True
RTD,6373.7,795.5,50999.2,0.505,41.0,Moderate,8909.4,True
RTD,8013.0,1000.4,64116.7,0.613,44.2,Moderate,9843.4,True
RTD,6744.7,841.9,53967.8,0.416,38.3,Low,4393.5,True
RTD,5286.8,659.7,42302.4,0.389,37.5,Low,5360.9,True
RTD,73818.2,9224.3,590671.0,0.502,40.9,Moderate,56947.0,True
RTD,70442.3,8802.4,563658.2,0.358,36.6,Low,65441.0,True
RTD,42790.7,5346.7,342398.2,0.402,37.9,Low,35720.0,True
RTD,35744.3,4466.1,286014.8,0.484,40.4,Moderate,39925.0,True
RTD,77792.0,9720.9,622468.6,0.528,41.7,Moderate,66606.0,True
RTD,68773.5,8593.8,550305.3,0.497,40.8,Moderate,63627.0,True
RTD,39942.9,4990.8,319610.5,0.407,38.1,Low,32448.0,True
RTD,31476.3,3932.7,251863.7,0.557,42.6,Moderate,69900.0,True
RTD,362.9,44.4,2902.9,0.772,49.0,Moderate,454.0,True
RTD,756.6,93.6,6053.1,0.672,46.0,Moderate,361.0,True
RTD,347.1,42.4,2776.3,0.837,51.0,Moderate,206.0,True
RTD,248.5,30.1,1987.5,0.794,49.7,Moderate,158.0,True
RTD,294.3,35.8,2353.8,0.878,52.2,Moderate,145.0,True
RTD,216.7,26.1,1733.1,0.722,47.5,Moderate,190.0,True
RTD,246.2,29.8,1969.2,0.645,45.2,Moderate,166.0,True
RTD,396.8,48.6,3174.4,0.86,51.7,Moderate,267.0,True
RTD,577297.6,72145.7,4619370.3,0.935,53.9,Moderate,638142.6,True
RTD,939614.6,117425.6,7518527.9,0.135,29.9,Low,637966.5,True
RTD,688609.6,86056.8,5510057.4,0.176,31.1,Low,427862.0,True
RTD,914805.3,114325.1,7320010.7,0.049,27.3,Low,526434.6,True
RTD,2204885.8,275550.6,17642867.4,0.126,29.7,Low,1368379.5,True
RTD,2781740.3,347642.0,22258693.5,0.0,25.9,Low,1430103.4,True
RTD,1112269.9,139002.9,8900066.6,0.046,27.2,Low,323503.3,True
RTD,817700.0,102189.6,6543002.0,0.582,43.3,Moderate,478704.0,True
RTD,180.9,21.6,1446.8,0.542,42.1,Moderate,144.0,True
RTD,194.9,23.4,1558.6,0.423,38.5,Low,140.0,True
RTD,121.3,14.2,969.8,0.461,39.7,Low,124.0,True
RTD,139.9,16.5,1118.2,0.405,38.0,Low,119.0,True
RTD,228.3,27.5,1825.9,0.736,47.9,Moderate,184.0,True
RTD,173.3,20.7,1386.0,0.56,42.7,Moderate,124.0,True
RTD,206.8,24.8,1653.9,0.527,41.7,Moderate,86.0,True
RTD,208.4,25.0,1666.6,0.47,39.9,Low,131.0,True
RTD,11371.6,1420.2,90991.6,0.441,39.1,Low,9370.9,True
RTD,6263.6,781.8,50118.9,0.386,37.4,Low,4454.2,True
RTD,1836.3,228.5,14692.2,0.477,40.2,Moderate,2252.4,True
RTD,1160.9,144.1,9288.4,0.614,44.3,Moderate,1467.6,True
RTD,1555.8,193.4,12448.2,0.538,42.0,Moderate,3874.7,True
RTD,2583.1,321.8,20668.3,0.463,39.8,Low,2276.9,True
RTD,1433.0,178.1,11465.5,0.549,42.3,Moderate,1065.8,True
RTD,1261.2,156.6,10091.1,0.586,43.5,Moderate,1212.9,True
RTD,856.1,106.0,6849.3,0.25,33.4,Low,361.8,True
RTD,687.4,84.9,5499.4,0.413,38.3,Low,325.3,True
RTD,700.5,86.5,5603.9,0.608,44.1,Moderate,377.8,True
RTD,701.5,86.7,5611.9,0.318,35.4,Low,336.6,True
RTD,1327.0,164.8,10617.3,0.56,42.7,Moderate,402.7,True
RTD,1824.6,227.0,14599.3,0.0,25.9,Low,363.0,True
RTD,656.8,81.1,5254.3,0.434,38.9,Low,201.1,True
RTD,634.0,78.2,5072.4,0.857,51.6,Moderate,331.2,True
RTD,913519.6,114164.5,7309722.9,0.246,33.2,Low,536693.5,True
RTD,1020674.9,127556.0,8167148.9,0.14,30.0,Low,366400.6,True
RTD,885665.6,110683.5,7086842.7,0.033,26.8,Low,251064.4,True
RTD,1343302.3,167875.8,10748721.6,0.0,25.9,Low,333889.3,True
RTD,1622470.0,202764.3,12982542.0,0.456,39.5,Low,1342590.7,True
RTD,1847429.9,230878.2,14782607.4,0.0,25.9,Low,1492750.2,True
RTD,779424.6,97406.2,6236732.5,0.369,36.9,Low,140232.9,True
RTD,654690.1,81817.7,5238642.5,0.81,50.2,Moderate,372860.4,True
RTD,61.3,6.7,489.1,0.0,25.9,Low,4.0,False
RTD,73.9,8.2,590.6,0.0,25.9,Low,3.0,False
RTD,42.3,4.3,337.3,0.0,25.9,Low,0.0,False
RTD,61.5,6.7,490.9,0.0,25.9,Low,1.0,False
RTD,242915.3,30356.9,1943738.0,0.305,35.0,Low,265333.1,True
RTD,211003.1,26368.7,1688385.5,0.329,35.7,Low,219312.6,True
RTD,156062.7,19502.7,1248768.4,0.339,36.0,Low,135805.8,True
RTD,124532.5,15562.2,996472.7,0.339,36.0,Low,149073.0,True
RTD,206680.9,25828.6,1653800.6,0.346,36.2,Low,198059.4,True
RTD,133798.3,16720.2,1070614.8,0.327,35.7,Low,194182.5,True
RTD,160503.4,20057.6,1284301.2,0.401,37.9,Low,106484.4,True
RTD,144393.2,18044.3,1155392.4,0.401,37.9,Low,167968.9,True
RTD,7246.1,904.6,57980.3,0.82,50.5,Moderate,6070.9,True
RTD,5409.5,675.0,43284.0,0.732,47.8,Moderate,5357.6,True
RTD,3197.9,398.6,25587.3,0.667,45.9,Moderate,4660.4,True
RTD,4011.1,500.3,32095.0,0.709,47.1,Moderate,3355.9,True
RTD,7436.1,928.3,59500.2,0.971,55.0,Moderate,6051.0,True
RTD,12101.0,1511.3,96828.1,0.066,27.8,Low,7598.0,True
RTD,5724.6,714.4,45805.8,0.646,45.2,Moderate,3266.0,True
RTD,4226.8,527.2,33820.6,0.818,50.4,Moderate,5078.0,True
RTD,671.2,82.9,5369.7,0.772,49.0,Moderate,626.0,True
RTD,498.2,61.3,3985.7,0.934,53.9,Moderate,660.0,True
RTD,305.9,37.2,2446.5,0.879,52.2,Moderate,549.0,True
RTD,372.7,45.6,2981.4,0.937,54.0,Moderate,687.0,True
RTD,510.6,62.8,4084.6,0.799,49.8,Moderate,1050.0,True
RTD,420.8,51.6,3365.9,0.901,52.9,Moderate,1086.0,True
RTD,804.1,99.5,6432.9,0.766,48.8,Moderate,1063.0,True
RTD,854.9,105.8,6839.8,0.702,46.9,Moderate,556.0,True
RTD,6983.8,871.8,55881.7,0.379,37.2,Low,9714.7,True
RTD,6086.7,759.7,48702.7,0.401,37.9,Low,8244.5,True
RTD,4409.0,550.0,35278.4,0.382,37.3,Low,5009.6,True
RTD,2513.4,313.1,20110.2,0.486,40.4,Moderate,4729.7,True
RTD,3721.2,464.1,29775.2,0.423,38.6,Low,5660.4,True
RTD,3288.5,410.0,26312.7,0.526,41.6,Moderate,3771.4,True
RTD,2740.8,341.5,21929.7,0.551,42.4,Moderate,4525.6,True
RTD,3219.6,401.4,25761.1,0.454,39.5,Low,5053.3,True
RTD,397.4,48.7,3178.8,0.942,54.1,Moderate,596.0,True
RTD,317.9,38.7,2542.9,0.75,48.4,Moderate,492.0,True
RTD,245.6,29.7,1964.4,0.891,52.6,Moderate,294.0,True
RTD,260.8,31.6,2085.5,0.821,50.5,Moderate,262.0,True
RTD,389.2,47.6,3113.6,0.84,51.1,Moderate,328.0,True
RTD,365.7,44.7,2925.2,0.716,47.3,Moderate,264.0,True
RTD,259.0,31.4,2071.3,0.67,46.0,Moderate,186.0,True
RTD,272.5,33.1,2179.6,0.684,46.4,Moderate,254.0,True
RTD,254.8,30.8,2037.5,0.806,50.0,Moderate,102.0,True
RTD,189.7,22.7,1516.7,0.423,38.6,Low,114.0,True
RTD,113.0,13.1,903.4,0.432,38.8,Low,117.0,True
RTD,118.0,13.7,943.3,0.293,34.6,Low,20.0,True
RTD,106.4,12.3,850.5,0.15,30.4,Low,19.0,True
RTD,91.4,10.4,730.4,0.061,27.7,Low,25.0,True
RTD,84.1,9.5,672.0,0.0,25.9,Low,18.0,True
RTD,90.7,10.3,724.4,0.0,25.9,Low,22.0,True
RTD,428.0,52.5,3423.7,0.925,53.6,Moderate,503.0,True
RTD,434.1,53.2,3472.4,0.961,54.7,Moderate,499.0,True
RTD,221.9,26.7,1774.7,0.825,50.6,Moderate,299.0,True
RTD,229.0,27.6,1831.0,0.762,48.7,Moderate,203.0,True
RTD,239.8,29.0,1917.9,0.766,48.8,Moderate,255.0,True
RTD,230.3,27.8,1841.9,0.743,48.2,Moderate,134.0,True
RTD,185.6,22.2,1484.3,0.438,39.0,Low,152.0,True
RTD,239.7,29.0,1916.8,0.6,43.9,Moderate,162.0,True
